policy,coverage,retained_tasks,failure_rate,mean_selection_gain_sd,median_selection_gain_sd,mean_selection_regret_sd,median_selection_regret_sd,worst_quintile_mean_gain_sd,confidence_threshold
score_dispersion,0.4,15,0.0,0.7494380749705576,0.774829053222089,0.24088135892640342,0.0,0.24601267227363124,1.6054428635163205
score_dispersion,0.5,18,0.05555555555555555,0.6263960996713471,0.6472521480115696,0.24543889458584317,0.03511409501235635,-0.0028006044102552308,1.59973326008541
score_dispersion,0.6,22,0.045454545454545456,0.5986278967356815,0.6143993593251686,0.2054547220009961,0.015994948828112032,0.05683388012140915,1.5748391390602023
score_dispersion,0.7000000000000001,26,0.038461538461538464,0.5608270975618115,0.5194407938919237,0.1843169028026376,0.015994948828112032,0.0844576793544567,1.5748391390602023
score_dispersion,0.8,29,0.034482758620689655,0.5573825099238713,0.4659643918222426,0.16691791965381342,0.0,0.08360280993461512,1.4697521193230958
score_dispersion,0.9,33,0.030303030303030304,0.5832927648637704,0.6065640785049377,0.16580438921874704,0.038238292368488636,0.1154031274516298,1.4531762710926055
score_dispersion,1.0,36,0.027777777777777776,0.5750483523250296,0.5897406372332712,0.1546660058725289,0.03511409501235635,0.14250567870709277,1.290779216653082
always_best,0.1,4,0.0,0.4055928417353258,0.34801176175219584,0.03985825437799596,0.02721668655969829,0.1023828013061937,0.0
always_best,0.2,8,0.0,0.5145366782310277,0.54771928443823,0.0569630901020301,0.049432239725924323,0.20429391692995574,0.0
always_best,0.30000000000000004,11,0.0,0.5532976650161195,0.6222346401453996,0.04433587440658771,0.038238292368488636,0.2661354416035285,0.0
always_best,0.4,15,0.0,0.5423053211271062,0.6222346401453996,0.039319893329946794,0.031989897656224064,0.2469371237850817,0.0
always_best,0.5,18,0.0,0.5090546009347166,0.5194407938919237,0.04789077715532583,0.03511409501235635,0.2408470117187349,0.0
always_best,0.6,22,0.0,0.5143934754585039,0.5194407938919237,0.061043506984053586,0.03511409501235635,0.25289277258192155,0.0
always_best,0.7000000000000001,26,0.038461538461538464,0.4970089683935063,0.4556264857383582,0.08050782689149648,0.03511409501235635,0.13284913702040427,0.0
always_best,0.8,29,0.034482758620689655,0.5664080244235666,0.5729171959616048,0.10667244367338276,0.038238292368488636,0.13284913702040427,0.0
always_best,0.9,33,0.030303030303030304,0.5803099297887666,0.6065640785049377,0.13598857807250164,0.038238292368488636,0.1154031274516298,0.0
always_best,1.0,36,0.027777777777777776,0.5750483523250295,0.5897406372332712,0.15466600587252888,0.03511409501235635,0.14250567870709277,0.0
oracle,0.1,4,0.0,1.6602304768586162,1.7001806600169935,0.0,0.0,1.3790290316763167,1.3790290316763167
oracle,0.2,8,0.0,1.4117358505609257,1.327322210375514,0.0,0.0,1.0720306855744082,1.0405257937813417
oracle,0.30000000000000004,11,0.0,1.275020681160452,1.2332881368294124,0.0,0.0,0.9104468960925227,0.836223855496025
oracle,0.4,15,0.0,1.1414289167373146,1.0405257937813417,0.0,0.0,0.7619142015314297,0.7092914104388841
oracle,0.5,18,0.0,1.061580691366194,0.9475584163907715,0.0,0.0,0.6740775259926632,0.6542245378016237
oracle,0.6,22,0.0,0.9685421595519842,0.8233437545982417,0.0,0.0,0.5707399206707569,0.4688165571385166
oracle,0.7000000000000001,26,0.0,0.8877065388803455,0.7882255970777025,0.0,0.0,0.46540604863849216,0.4268622102965481
oracle,0.8,29,0.0,0.8379002207832422,0.7092914104388841,0.0,0.0,0.42086908345802304,0.3898184909506739
oracle,0.9,33,0.0,0.7784025431101855,0.6605244998524057,0.0,0.0,0.37241627310673436,0.3062050325537178
oracle,1.0,36,0.0,0.7297143581975584,0.6303943081532807,0.0,0.0,0.29505362291859305,0.1302449798023189
random,0.1,4,0.0,0.33381530267360626,0.345598156106375,0.05659560507852828,0.05947685329379837,0.1987763188272014,0.9385659759305491
random,0.2,8,0.125,0.22497662664777704,0.31894063309469917,0.3707038586512494,0.08570948668442809,-0.24383835533344134,0.8253942806937516
random,0.30000000000000004,11,0.09090909090909091,0.29203706434727145,0.3283243615585417,0.3695598223440287,0.14616455219506608,-0.1498373384112133,0.7482248035615644
random,0.4,15,0.13333333333333333,0.25737551052837565,0.3432463451231683,0.37842832711036156,0.384963241307559,-0.3793916904949392,0.6708426833962167
random,0.5,18,0.16666666666666666,0.26070025329360874,0.335785353340855,0.37209308097804306,0.4129121585456694,-0.32763000295424394,0.5180386386057686
