fold,repeat,assay_id,uniprot_id,model,calibration_method,evaluation_type,nominal_coverage,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,observed_coverage,mean_interval_width,median_interval_width,position_coverage_mean,position_coverage_p10,position_coverage_min,covered_positions,test_rows,fit_proteins,calibration_proteins,test_proteins,family_id,fit_families,calibration_families,test_families
0,0,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4177928912536323,0.26003032875159393,0.21961076615782973,0.18516208764787756,0.1,0.24,0.594925,0.3277921902510486,0.0,0.812,0.6896252455717788,0.6902070996365298,0.8157694527694528,0.33076923076923076,0.0,100,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6588381228381229,0.22275236670380458,0.18321402503616913,0.40457600211024747,0.1,0.29,0.7603699999999999,0.900216536834229,0.01732051673594932,0.882,0.690011078620262,0.6902070996365299,0.8841036414565826,0.5,0.0,476,1000,92,26,51,cssc_1d3a8e32222c,61,16,20
0,0,CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6499025419025419,0.22421937459562388,0.1857530364753701,0.39670746137882884,0.1,0.34,0.77881,0.9640946025564104,0.0,0.887,0.6884605389183283,0.6902070996365298,0.8935185185185185,0.5,0.0,450,1000,92,26,51,cssc_1d3a8e32222c,61,16,20
0,0,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5943608493089597,0.2913957063290858,0.22933388438185626,-0.01893865767014624,0.1,0.22,0.739075,0.8264485155601763,0.03464103596605582,0.753,0.6928807072694863,0.6985569061025805,0.752155549476978,0.36993006993006994,0.07692307692307693,84,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,DLG4_RAT_McLaughlin_2012,DLG4_RAT,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5427855470809321,0.29539902010388497,0.2322370404741373,-0.047128246247972516,0.1,0.13,0.6833199999999999,0.6333074423305263,0.031176933491821147,0.747,0.6910058334671583,0.6902070996365299,0.7472968798270003,0.3333333333333333,0.0,83,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6929346790922872,0.2170848366420152,0.18447712531257832,0.43448951889083376,0.1,0.31,0.7595299999999999,0.8973066900225897,0.020784620083139187,0.914,0.6863830837388075,0.6902070996365297,0.9119236624619399,0.7894736842105263,0.21052631578947367,55,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7364310164310164,0.20262338297959853,0.15523898814649145,0.5073246833635185,0.1,0.33,0.8158,1.0922317853689634,0.0,0.918,0.685936268646026,0.6902070996365297,0.9180677655677657,0.6875,0.06666666666666667,65,1000,92,26,51,cssc_3bc8071abc2c,61,16,20
0,0,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7137163621398095,0.20034460365265117,0.15788422594943724,0.5183439957911411,0.1,0.23,0.7563900000000001,0.8864294055124142,0.0,0.935,0.6883084199411007,0.6902070996365298,0.9358725239407057,0.80625,0.1875,66,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,ENV_HV1BR_Haddox_2016,ENV_HV1BR,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.18242052242052242,0.2905342872670366,0.24712630618005949,-0.012923077856257459,0.1,0.16,0.6244599999999999,0.42941025091765506,0.003464103347189864,0.731,0.6878880722391018,0.6902070996365298,0.725258493353028,0.0,0.0,677,1000,92,26,51,cssc_1bf288bd319a,61,16,20
0,0,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6931108212694863,0.2187817669369293,0.1779192963467558,0.42561388708534886,0.1,0.3,0.8093799999999999,1.069992241880004,0.0,0.893,0.6895601397824457,0.6902070996365299,0.892320105075523,0.7222222222222222,0.3333333333333333,55,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.675920991920992,0.23936916206924264,0.20276024796451242,0.31242816343138713,0.1,0.24,0.78676,0.9916342241665699,0.0,0.838,0.6894991938516917,0.6902070996365299,0.8284050825717492,0.5071428571428572,0.06666666666666667,72,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5342985182985184,0.2462326252829954,0.19894499765580026,0.27243320338813104,0.1,0.11,0.64397,0.4969949072213297,0.003464103347189864,0.822,0.6879258146969053,0.6902070996365298,0.8200431034482759,0.5,0.0,464,1000,92,26,51,cssc_f7eef26f497d,61,16,20
0,0,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3817134577134577,0.27348805419376937,0.2261903264181408,0.10245051301018315,0.1,0.16,0.64983,0.5172945528358622,0.013856413388759457,0.801,0.68813210527611,0.6902070996365298,0.8026695526695528,0.5,0.0,462,1000,92,26,51,cssc_f7eef26f497d,61,16,20
0,0,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6359654459391668,0.22507408329740683,0.18527118136878384,0.39209919619027367,0.1,0.23,0.7377900000000001,0.8219971375065498,0.003464103575820937,0.876,0.689738841552026,0.6902070996365299,0.8775252525252525,0.6666666666666666,0.0,264,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,LGK_LIPST_Klesmith_2015,LGK_LIPST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5937946342490484,0.23996754299390238,0.20369809662160285,0.3089857262925707,0.1,0.43,0.8251249999999999,1.1245349741562338,0.0,0.855,0.6892753650165269,0.6902070996365299,0.8542141230068337,0.5,0.0,439,1000,92,26,51,cssc_f7eef26f497d,61,16,20
0,0,MET_HUMAN_Estevam_2023,MET_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6044599124599125,0.22356371829432356,0.1810213679955048,0.4002305665795626,0.1,0.18,0.682,0.6287347575149602,0.006928206694379728,0.889,0.6893750081265325,0.6902070996365298,0.89198606271777,0.6666666666666666,0.0,287,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,MK01_HUMAN_Brenan_2016,MK01_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.1886887766887767,0.3033471996652305,0.24809839279070053,-0.10423538677223321,0.1,0.07,0.48769999999999997,-0.044340522844030145,0.14895644392916416,0.705,0.6892088764024442,0.6902070996365298,0.7042711234911793,0.3333333333333333,0.0,359,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.36700766427013876,0.29969037932626946,0.24008052676918074,-0.07778155354034122,0.1,0.16,0.614195,0.3938528003545673,0.0,0.746,0.6886020714701732,0.6902070996365298,0.7489200863930886,0.0,0.0,926,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4343251397155745,0.26215157666979844,0.2193412864735088,0.17531746883384225,0.1,0.11,0.6306099999999999,0.45071457304016554,0.003464104012298564,0.798,0.6885051782960007,0.6902070996365298,0.7926829268292683,0.0,0.0,656,1000,92,26,51,cssc_09853598f5f0,61,16,20
0,0,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6857510462520662,0.22741129094016627,0.18981548176477553,0.37940856503556286,0.1,0.35789473684210527,0.8372700494636802,1.1665093863263827,0.0,0.8785638859556494,0.6870765598156547,0.6902070996365298,0.8717309927886997,0.5555555555555556,0.23529411764705882,61,947,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7428023388023388,0.1961802702951862,0.16475596033147646,0.538159156722049,0.1,0.28,0.7862600000000001,0.9899021724929752,0.0,0.941,0.6901395485221985,0.6902070996365298,0.9405677655677656,0.805,0.6,65,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6309637468253373,0.22634570732555126,0.18950266759845832,0.385210075658563,0.1,0.34328358208955223,0.7634696472792986,0.9100976327507873,0.0,0.8774289985052317,0.6870477530860485,0.6902070996365297,0.8289343707977608,0.5166666666666666,0.25,44,669,92,26,51,cssc_a7d25cc6753c,61,16,20
0,0,P84126_THETH_Chan_2017,P84126_THETH,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5551757328412601,0.2800434374067562,0.23806030920167104,0.058907131245472755,0.1,0.4,0.83032,1.1425305693977552,0.0034641033575821853,0.757,0.6939839931209723,0.6985569061025805,0.7578525641025642,0.4166666666666667,0.15384615384615385,80,1000,92,26,51,cssc_09853598f5f0,61,16,20
0,0,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6393272073272074,0.22087760535284218,0.1806606073275528,0.4145564159995454,0.1,0.16,0.70057,0.6930631566722758,0.010392310041569593,0.888,0.690104006987179,0.6902070996365299,0.8873755716976054,0.6666666666666666,0.42857142857142855,118,1000,92,26,51,cssc_3193156583c0,61,16,20
0,0,POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.49453539968719146,0.2614251226466831,0.21856135118852005,0.17988203460893404,0.1,0.19,0.638251256281407,0.477175886590672,0.0,0.8020100502512563,0.6853926432400038,0.6901902107883522,0.803266026701975,0.368421052631579,0.0,53,995,92,26,51,cssc_dc63c2b3ba7c,61,16,20
0,0,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7765809482793663,0.2113982074918379,0.17966632330184945,0.4637287839670817,0.1,0.34,0.8422500000000003,1.183857599476701,0.010392312504550411,0.925,0.6888788734735708,0.6902070996365298,0.9236111111111112,0.5,0.0,504,1000,92,26,51,cssc_6d98a5313455,61,16,20
0,0,PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.665000237000237,0.21905240199204987,0.17888864524639622,0.424191966370127,0.1,0.28,0.7902900000000002,1.0038625089821507,0.006928206694379728,0.898,0.68590694621851,0.6902070996365297,0.9014300164510248,0.7058823529411765,0.17647058823529413,63,1000,92,26,51,cssc_f662b12b6174,61,16,20
0,0,PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6244285324285325,0.22257019318041896,0.18264869721902793,0.4055495148410867,0.1,0.18,0.74839,0.8587165787348949,0.03117693012470878,0.893,0.6902599484081973,0.6902070996365299,0.8921639634874929,0.745,0.13333333333333333,68,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3352683492799594,0.28040933581677097,0.23711271587764776,0.05644630908787762,0.1,0.24,0.7614099999999999,0.9038192043153066,0.0,0.748,0.6886894573955935,0.6902070996365299,0.7559701492537313,0.0,0.0,670,1000,92,26,51,cssc_1bf288bd319a,61,16,20
0,0,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5254795345795661,0.24013762332022198,0.2021142828487137,0.308005625715008,0.1,0.3,0.7175855708136915,0.7512542988097342,0.0,0.8436154949784792,0.683615683794856,0.6902070996365297,0.8438161968388465,0.6643790849673203,0.15789473684210525,38,697,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4679244204805117,0.2544777686112753,0.21874519747123353,0.22289139074621844,0.1,0.3466666666666667,0.7607496653279785,0.900945468315549,0.009274711430055182,0.821954484605087,0.6916124686312256,0.6902070996365299,0.8198637435290763,0.6111111111111112,0.10526315789473684,41,747,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.46260925860925867,0.286868420093603,0.21977212828219955,0.012477127113128428,0.1,0.05,0.64404,0.4972373944556327,0.09006668702693647,0.772,0.6878329787655598,0.6902070996365298,0.7714285714285715,0.16666666666666666,0.0,165,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.1669139389139389,0.32634324264357933,0.2604164434282511,-0.2780002222297353,0.1,0.06,0.5460300000000001,0.15772062539755502,0.12124361715164525,0.706,0.6874875903970826,0.6902070996365297,0.700520426749935,0.2952380952380952,0.0,183,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5462484542484543,0.2712279748090385,0.2096632147305463,0.1172237453955961,0.1,0.17,0.7334499999999999,0.8069628747278782,0.02424872343032905,0.797,0.6879437562659514,0.6902070996365297,0.7969815248503773,0.3333333333333333,0.0,183,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,RDRP_I33A0_Li_2023,RDRP_I33A0,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3688200105652308,0.27917374443626775,0.23928698232349271,0.06474328730632783,0.1,0.33,0.7200650000000002,0.7605958605529023,0.041569240665109766,0.74,0.6862297029670965,0.6902070996365297,0.7469635627530364,0.0,0.0,741,1000,92,26,51,cssc_bcc2d8a187a4,61,16,20
0,0,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6563179283179283,0.22593934301233512,0.18836262667510267,0.3874163467661993,0.1,0.24,0.7415100000000001,0.8348835477062291,0.0,0.863,0.6925266279300695,0.6902070996365299,0.8637200736648251,0.5,0.0,543,1000,92,26,51,cssc_dedbcf3c34ac,61,16,20
0,0,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6055971535971536,0.2335039510481779,0.19449160967902826,0.3457102038488855,0.1,0.2,0.7244799999999999,0.7758898677035849,0.006928206694379728,0.845,0.6924456118590412,0.6902070996365299,0.8431734317343174,0.5,0.0,542,1000,92,26,51,cssc_dedbcf3c34ac,61,16,20
0,0,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7159368919368919,0.2101049654164,0.17500380336879284,0.4702703123587927,0.1,0.24,0.7191100000000001,0.7572876327291762,0.006928206694379728,0.912,0.6865672648379865,0.6902070996365297,0.9004036888034564,0.6854166666666667,0.16666666666666666,60,1000,92,26,51,cssc_b0e1111705e5,61,16,20
0,0,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7696964826709142,0.18882978845956078,0.1575454037125875,0.5721191904825196,0.1,0.39325842696629215,0.8121105648310816,1.0792350808965532,0.0038966297038454493,0.9426321709786277,0.6876099637394695,0.6902070996365298,0.9430102956612245,0.8421052631578947,0.42105263157894735,48,889,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7413340653340654,0.1999826600664279,0.16084450855814342,0.5200827481558147,0.1,0.23,0.7910299999999999,1.0064259454590703,0.03117693012470878,0.906,0.6886742448456875,0.6902070996365298,0.9042643923240937,0.6,0.2857142857142857,67,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,SRC_HUMAN_Ahler_2019,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6022551700619356,0.23242899453096935,0.1843380257790697,0.35172050173637304,0.1,0.1,0.70042,0.6925435411701975,0.07621027363817702,0.872,0.6899213761259757,0.6902070996365299,0.8755927475592749,0.5,0.0,239,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5165318600814558,0.2489318956871705,0.1966901365032633,0.25639419210929204,0.1,0.15,0.6917200000000001,0.6624058420496458,0.0,0.842,0.6910032855703137,0.6902070996365299,0.8395573997233747,0.5,0.0,241,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4761234081234082,0.25456556446990614,0.20335193071184177,0.22235570298911989,0.1,0.05,0.65058,0.5198926303462548,0.11085130711007565,0.826,0.6889563697701141,0.6902070996365299,0.8236879432624113,0.5,0.0,235,1000,92,26,51,cssc_563b32cd16bb,61,16,20
0,0,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.29511007399540423,0.29161003749896086,0.24854626178492262,-0.020437988079732516,0.1,0.16,0.5408999999999999,0.13994977522647037,0.006928206694379728,0.726,0.6837222118068508,0.6901902107883522,0.7257491504479457,0.25,0.0,83,1000,92,26,51,cssc_0d06a357cd85,61,16,20
0,0,TRPC_SACS2_Chan_2017,TRPC_SACS2,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6119368464888688,0.24202642605362187,0.2019866096769636,0.29707772182757686,0.1,0.43,0.8458199999999999,1.196224239625131,0.0034641035550362917,0.857,0.6917008864695647,0.6902070996365299,0.8560096153846155,0.5833333333333334,0.08333333333333333,80,1000,92,26,51,cssc_09853598f5f0,61,16,20
