split,seed,model,source_condition,target_condition,source_spearman,transfer_spearman,transfer_gap,assay_spearman,train_rows,test_rows,exact_variant_overlap,shared_position_count
position_holdout,42,additive_ridge,mean_y_S11,mean_y_S6,0.4265282827932617,0.40756781746300297,0.018960465330258747,0.8856514696964596,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S11,mean_y_S7,0.4265282827932617,0.42632965432771275,0.00019862846554896674,0.9362754960356816,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S11,mean_y_S8,0.4265282827932617,0.4308619171078595,-0.004333634314597767,0.9734502937526024,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S11,mean_y_S9,0.4265282827932617,0.4306765819351901,-0.00414829914192838,0.9931693310481648,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S10,0.4266517979032769,0.4287058200119815,-0.0020540221087045896,0.9989372658255193,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S11,0.4266517979032769,0.4273199004678239,-0.000668102564547024,0.9999310749014962,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S12,0.4266517979032769,0.4266517979032769,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S15,0.4266517979032769,0.39797403965751815,0.028677758245758744,0.8777590875283743,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S16,0.4266517979032769,0.40605373640708714,0.020598061496189757,0.8923539979724187,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S17,0.4266517979032769,0.41297956283318665,0.013672235070090244,0.9045306542500366,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S18,0.4266517979032769,0.41615176339905585,0.010500034504221045,0.9153541449904038,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S19,0.4266517979032769,0.4180004062163605,0.008651391686916421,0.9210240261058603,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S20,0.4266517979032769,0.4196289179376277,0.007022879965649209,0.9297775136158324,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S21,0.4266517979032769,0.42423808595918233,0.0024137119440945654,0.944220488806464,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S22,0.4266517979032769,0.4257759199208704,0.0008758779824065144,0.954959323357224,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S23,0.4266517979032769,0.4254788210757783,0.0011729768274986174,0.9586053735573652,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S24,0.4266517979032769,0.4259241672231236,0.0007276306801533017,0.9593449015262868,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S3,0.4266517979032769,0.26353790613718414,0.16311389176609276,0.6140578072384189,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S4,0.4266517979032769,0.3157700250330624,0.1108817728702145,0.7158374666167494,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S5,0.4266517979032769,0.36610551607479985,0.060546281828477044,0.8066321363313445,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S6,0.4266517979032769,0.40817699615252934,0.01847480175074756,0.8831804799120425,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S7,0.4266517979032769,0.4269884849246558,-0.00033668702137890083,0.9338541998304459,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S8,0.4266517979032769,0.43157237902103357,-0.004920581117756673,0.971490679026401,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S12,mean_y_S9,0.4266517979032769,0.4314341954499101,-0.004782397546633177,0.9920204821723191,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S10,0.33336782366376155,0.3425736998492816,-0.009205876185520045,0.8869691308903456,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S11,0.33336782366376155,0.34066759166871413,-0.007299768004952578,0.8799060376719419,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S12,0.33336782366376155,0.339824676052037,-0.006456852388275425,0.8777590875283743,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S15,0.33336782366376155,0.33336782366376155,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S16,0.33336782366376155,0.338744106362345,-0.005376282698583423,0.9978437362170639,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S17,0.33336782366376155,0.3428135833616979,-0.009445759697936373,0.9917674720540813,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S18,0.33336782366376155,0.3432399688561901,-0.009872145192428572,0.9791811198236584,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S19,0.33336782366376155,0.3422941448170493,-0.00892632115328773,0.9648574508948262,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S20,0.33336782366376155,0.3413909093212403,-0.008023085657478723,0.9544572827742595,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S21,0.33336782366376155,0.3453397257264472,-0.011971902062685669,0.9463560417224374,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S22,0.33336782366376155,0.34576521527800236,-0.012397391614240805,0.9350986228982012,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S23,0.33336782366376155,0.34509265383465243,-0.011724830170890876,0.9278936581575146,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S24,0.33336782366376155,0.34544207158009,-0.01207424791632844,0.9258025065066293,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S3,0.33336782366376155,0.22924933650216545,0.10411848716159611,0.6681279634875332,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S4,0.33336782366376155,0.27224324192326194,0.06112458174049962,0.7652299672993329,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S5,0.33336782366376155,0.31139223948396355,0.021975584179798002,0.8472108087889418,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S6,0.33336782366376155,0.34341549032831686,-0.01004766666455531,0.9058733185026302,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S7,0.33336782366376155,0.3562951076014966,-0.02292728393773502,0.9254028326131897,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S8,0.33336782366376155,0.35358285913643434,-0.020215035472672782,0.9180884378188933,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S15,mean_y_S9,0.33336782366376155,0.3477972555309266,-0.014429431867165055,0.9012500862605526,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S10,0.32761536994692353,0.32962180290055487,-0.002006432953631343,0.9015634162579224,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S11,0.32761536994692353,0.32778751600612477,-0.00017214605920123915,0.8945161583100334,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S12,0.32761536994692353,0.3269726038152001,0.0006427661317234268,0.8923539979724187,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S15,0.32761536994692353,0.32263661504590724,0.004978754901016291,0.9978437362170639,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S16,0.32761536994692353,0.32761536994692353,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S17,0.32761536994692353,0.3312545859776846,-0.003639216030761061,0.9977134702811978,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S18,0.32761536994692353,0.3314420047385797,-0.0038266347916561805,0.9886649258425948,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S19,0.32761536994692353,0.33013474064993953,-0.0025193707030159995,0.9763326255245226,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S20,0.32761536994692353,0.3291634134909171,-0.0015480435439935714,0.9666851744863455,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S21,0.32761536994692353,0.33324341261080936,-0.005628042663885835,0.9587755193718699,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S22,0.32761536994692353,0.33372440895269523,-0.006109039005771699,0.9475039113118172,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S23,0.32761536994692353,0.3332162634562295,-0.005600893509305982,0.9402427313608032,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S24,0.32761536994692353,0.333585433618046,-0.005970063671122461,0.9381077410136507,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S3,0.32761536994692353,0.22096692745412522,0.10664844249279831,0.6728298095133638,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S4,0.32761536994692353,0.2626591736389085,0.06495619630801502,0.7710046945743029,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S5,0.32761536994692353,0.3004157091884241,0.027199660758499444,0.854809425853096,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S6,0.32761536994692353,0.3309128358369174,-0.003297465889993856,0.9163907509685352,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S7,0.32761536994692353,0.34331639487230603,-0.0157010249253825,0.9385665263050514,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S8,0.32761536994692353,0.34058391476557304,-0.012968544818649508,0.9324163364318235,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S16,mean_y_S9,0.32761536994692353,0.3348126254111753,-0.007197255464251762,0.9157708209637646,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S10,0.29899538960266137,0.29643893102922925,0.002556458573432119,0.9137989339029141,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S11,0.29899538960266137,0.2949811693630521,0.00401422023960929,0.9067175884516538,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S12,0.29899538960266137,0.2943042948920751,0.004691094710586263,0.9045306542500366,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S15,0.29899538960266137,0.2923964156615159,0.006598973941145447,0.9917674720540813,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S16,0.29899538960266137,0.2964098649734817,0.0025855246291796585,0.9977134702811978,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S17,0.29899538960266137,0.29899538960266137,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S18,0.29899538960266137,0.2983159939899314,0.0006793956127299494,0.9959772995563123,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S19,0.29899538960266137,0.2961498956705703,0.0028454939320910477,0.9867549838596922,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S20,0.29899538960266137,0.2950327381716364,0.003962651431024977,0.9782546523191338,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S21,0.29899538960266137,0.2994944923262279,-0.0004991027235665135,0.9703312871941334,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S22,0.29899538960266137,0.3004885305969097,-0.0014931409942483542,0.9587570171084262,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S23,0.29899538960266137,0.3006521964520326,-0.0016568068493712507,0.9513133356647296,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S24,0.29899538960266137,0.3010921669417559,-0.0020967773390945244,0.949104752981448,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S3,0.29899538960266137,0.19697126281781807,0.1020241267848433,0.6745115360779136,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S4,0.29899538960266137,0.2350478375187898,0.06394755208387157,0.773664895005489,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S5,0.29899538960266137,0.2691593229905125,0.02983606661214888,0.8589621213661804,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S6,0.29899538960266137,0.2963425859096763,0.0026528036929850396,0.9230879660945189,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S7,0.29899538960266137,0.308330510765817,-0.009335121163155657,0.9482200822567294,5552,832,0,0
