assay_id,uniprot_id,taxon,coarse_selection_type,seed,model,random_spearman,position_spearman,spearman_gap,random_observed_coverage,position_observed_coverage,observed_coverage_gap,random_normalized_rmse,position_normalized_rmse,normalized_rmse_gap
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Eukaryote,Stability,50,additive_ridge,0.7142168789656981,-0.47179843057705656,1.1860153095427546,0.7647058823529411,0.5648854961832062,0.19982038616973496,0.8596197020653912,1.0994996101024213,-0.23987990803703008
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Eukaryote,Stability,51,additive_ridge,0.7377081246123753,-0.24456668945325097,0.9822748140656263,0.7941176470588235,0.6829268292682927,0.11119081779053075,0.8223665010003924,1.098411197630185,-0.2760446966297925
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,42,additive_ridge,0.7259642573581646,0.26541063526588166,0.46055362209228295,0.7951219512195122,0.735,0.06012195121951225,0.8175507483754981,0.8770033087637047,-0.059452560388206566
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,43,additive_ridge,0.7126102157652073,0.16910873353465164,0.5435014822305557,0.8341463414634146,0.7777777777777778,0.05636856368563681,0.777458680379337,0.9266786101502203,-0.14921992977088339
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,44,additive_ridge,0.5961234695156773,0.3489671407279464,0.24715632878773092,0.7317073170731707,0.7609756097560976,-0.029268292682926855,0.8269467682490734,0.8483180514682286,-0.021371283219155157
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,45,additive_ridge,0.7001532225487873,0.29177078820603014,0.4083824343427572,0.7853658536585366,0.6798029556650246,0.10556289799351204,0.7905658985124483,0.9890007172993676,-0.19843481878691926
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,46,additive_ridge,0.7142914850050841,0.3993406426069743,0.3149508423981098,0.775609756097561,0.7085427135678392,0.06706704252972184,0.7808648327238495,0.9351188956974232,-0.1542540629735737
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,47,additive_ridge,0.6652463400704824,0.28809218337862286,0.3771541566918596,0.7902439024390244,0.6632653061224489,0.1269785963165755,0.7746518883745667,0.9889676054359873,-0.2143157170614206
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,48,additive_ridge,0.6877213021130781,0.4854325478911265,0.20228875422195164,0.8097560975609757,0.8522167487684729,-0.0424606512074972,0.780877731482547,0.7531893872588422,0.02768834422370481
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,49,additive_ridge,0.682694209580588,0.3078807357816617,0.3748134737989263,0.7707317073170732,0.7222222222222222,0.04850948509485098,0.8270642078162385,0.9462475076056338,-0.11918329978939535
