assay_id,uniprot_id,taxon,coarse_selection_type,model,score_column,modality,evaluation_type,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,test_rows
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.21314390584615275,5.072950550296992,3.7631999038737485,-123.91113576189599,0.1,0.12734864300626306,0.21403157548423057,0.07768513374322956,8.227517477559914,9576
A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.07984646262430163,3.043891368703602,2.4778352853815426,-1.079671379485044,0.1,0.10333863275039745,-2.620887364173291,-0.007421290391312447,0.2291822799330192,12577
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Prokaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.029712689503610046,4.3497974403132655,3.2523260752911685,-6.9809094704059005,0.1,0.07526881720430108,-0.14902150537634415,-0.09864068903954175,1.711345820099425,922
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.06610058783744555,2.039124034638127,1.5380061393250544,-1.4572803749212557,0.1,0.13253012048192772,-0.5408181250121105,-0.04102140076107053,0.04807765242938039,1653
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5066939114292471,6.276882577024618,5.572910133455111,-24.16401766271696,0.1,0.271455223880597,-0.9741400589748134,0.8742570202757723,0.0,10715
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.46419721885598914,6.879438571280853,6.225596801553665,-47.495569907785004,0.1,0.2127659574468085,0.7973377566127661,0.4035045921062407,8.87693850755473,2350
A4D664_9INFA_Soh_2019,A4D664_9INFA,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.14877669986839362,7.321687178526634,5.278612776281567,-285.07758138796476,0.1,0.13513513513513514,0.4471095580244513,0.17427859793101746,22.322944740339253,14421
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.7381726686141025,3.9137752529516674,3.110884931897794,-2.488241717684254,0.1,0.3093812375249501,-0.05792825303834646,0.8928406568560099,0.0,5004
A4_HUMAN_Seuma_2022,A4_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4978901514984786,4.606948855585496,3.2648467384273663,-6.7810494250202815,0.1,0.05,-0.35175261254129203,0.4188962307272343,1.2539867706149608,796
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.49042733200716326,5.902589654284304,5.000793039929142,-9.054224885791278,0.1,0.2154696132596685,1.671890532330055,0.4269994629296324,0.0,1801
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,Human,Binding,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.22454296262644063,5.120927631417102,4.2163195979396315,-19.647766994740447,0.1,0.13901345291479822,-0.17680606878923766,0.20332348421591806,0.18208949426958712,2223
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Human,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4926047930560136,6.0202110005237905,5.036388957374318,-65.34900204899377,0.1,0.1576923076923077,2.193873782061941,0.341727042075223,1.024138276795975,7800
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5205130925638338,4.79836166662561,4.012814705811723,-23.113874804576998,0.1,0.13414634146341464,-0.0019489400074512231,0.7323335894629511,0.1489896801764587,820
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,Prokaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5569429846021758,4.666325836199426,3.4672303991149738,-147.1472467672037,0.1,0.1926163723916533,-0.11361701444622793,0.49019024992103105,0.0,6227
ANCSZ_Hobbs_2022,ANCSZ,Eukaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6092734421027867,6.101395424844125,4.831641460077583,-1067.334254183627,0.1,0.24411134903640258,0.015341190991175271,0.6710121702948658,0.22813051586152647,4670
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.49650042296603936,3.4996891975667634,2.7050949123247947,-9.14827098254225,0.1,0.26356589147286824,-0.12007794829735502,0.6885579941023509,0.47561326182821057,1287
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5771789374199192,3.5758797685246333,2.7327125429282217,-8.457559487799713,0.1,0.3486238532110092,0.24705655064660526,0.9647871636186671,0.30776726341149946,1084
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4417717022689155,4.210245967643584,3.3614094021991527,-11.046201072975583,0.1,0.25842696629213485,-0.14055959761396017,0.5780993209419584,0.06139297242909117,890
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5280742893522961,4.706761707477874,3.8228047312084255,-8.498324154054565,0.1,0.294,-1.57448213112,0.7498876022299403,0.3036904183463296,4996
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.7371017352333088,7.355369132908661,6.423593337965121,-267.51627625236426,0.1,0.348643006263048,0.9427810020876827,0.9649413854155757,2.6722746221161278,4783
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.7037843352580627,3.9202702921581656,3.275265266304394,-3.0351853385914307,0.1,0.23232323232323232,-0.42887692352525253,0.5786177184482141,0.0,989
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.7314910140457189,5.693219850907863,4.858763069590008,-23.443394386949844,0.1,0.306,-0.31586355872800004,0.8160607296964733,0.006269734821073218,4996
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5149389772105551,5.352594506520432,4.331108139399887,-34.82419780724437,0.1,0.16847826086956522,-0.12961414373369565,0.5285509362118892,0.0,1837
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4830217812067453,5.948137396758486,5.067141023300425,-33.99876768325263,0.1,0.25,-0.8065654405940538,0.7584494751538366,1.0405749949572596,10754
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.21161724653979583,7.747057341663294,6.795607042050203,-449.67641008050975,0.1,0.054945054945054944,0.8183773740000001,0.20931247284658708,0.21894213532279164,1813
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.20304481750055173,2.292519292448779,1.8821597149576352,-0.12775311781707765,0.1,0.25925925925925924,0.3864412098592833,0.571776352132433,0.0,532
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3263472703124984,5.958698137895786,4.764903528350348,-88.30342481339407,0.1,0.09243697478991597,-0.21248912138865544,0.2138806087965325,5.361141842800602,2374
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5012506922626324,5.59301703411948,4.485361137283281,-61.037322228456844,0.1,0.1125,-0.3040756515909722,0.4942115177900636,1.346284515322432,2395
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Prokaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.1821471581868978,4.459987014104537,3.335879673381515,-51.442925964600974,0.1,0.10591133004926108,-0.17203169640290814,0.1297139165379282,1.5811632169214156,8117
CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,Human,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6375201823939017,6.474411330397423,5.655052801123,-89.99261772022844,0.1,0.17834394904458598,0.3861737507920414,0.644054616244123,0.8956286506570551,1567
CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,Human,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6220937021509513,6.243886863606084,5.384061841372009,-58.812045406014654,0.1,0.20833333333333334,0.24297320580344173,0.7676549210542067,3.7495179075810556,1680
CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3924951830608923,6.719902954343514,5.683512735082458,-66.4676145846871,0.1,0.1044776119402985,-0.0012199210252477651,0.5087731576268903,0.5954714035547412,1340
CBPA2_HUMAN_Tsuboyama_2023_1O6X,CBPA2_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4913654714267552,3.6678292677909563,2.9245651325286897,-9.023714186343376,0.1,0.1323529411764706,-0.06341237909401432,0.6429327664766418,0.19580497542949074,1357
CBS_HUMAN_Sun_2020,CBS_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3421631701758337,6.91491891533429,5.722916759080094,-215.67695129570657,0.1,0.13157894736842105,0.5830568201885327,0.27033508336163237,0.9730154321360303,7217
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6721421993244779,4.280956970241623,3.698557185653853,-18.692244666972698,0.1,0.34782608695652173,0.0799439541159423,0.895259639209035,0.5554768081477206,917
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Prokaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4658587791092502,32.134847962728465,23.583098217946333,-0.842455319147156,0.1,0.16101694915254236,-16.822033898305083,0.43185521270951865,0.0,1176
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Human,Binding,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.34741456753413535,5.448266265255651,4.315889777888183,-105.52473967597142,0.1,0.14169381107491857,0.02427592290988056,0.29935471925614654,3.4951296249916406,6137
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Human,Binding,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.04987288956446014,3.7940487727426557,2.9708024885626485,-0.5639776073346106,0.1,0.16710875331564987,-1.3527409180867935,0.09263067975947682,0.6893704568467434,3761
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Human,Expression,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6345237103584542,6.70631306952645,5.886942376920261,-418.7063919779863,0.1,0.28885400313971743,0.967648834455259,0.858641519623652,0.0,6370
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Human,Binding,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6788932506401437,6.510964952136403,5.705316905205709,-317.4882046387874,0.1,0.3967479674796748,0.944910184495935,1.108111639028626,0.06515785859417601,6142
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3423499362784256,7.266714812025571,6.550491491546709,-44.87627189733903,0.1,0.07352941176470588,-0.2512137560284405,0.5357602339985665,0.1138295309508175,1353
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5084649191513423,2.797571479195427,2.149610394332096,-6.198522792556602,0.1,0.23958333333333334,-0.5941138206224997,0.4953064298346739,0.0,955
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Eukaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,-0.014260184073831944,24488.70576232543,21772.609083583862,-3.7727767907208936,0.1,0.13675213675213677,18580.488673889366,-0.2847551312771903,0.0508709031664123,1169
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4880581529286565,10.60075312082978,10.090223203124435,-738.738811340692,0.1,0.1640625,-0.10418925480643801,0.6694839022497332,0.01020802939684685,1280
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Eukaryote,Binding,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5427745658878979,10.68899219834813,10.150955503730492,-692.3808923449201,0.1,0.10126582278481013,0.03944869373417721,0.5202357913241588,0.11194056571667312,1576
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Prokaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.33707186463831473,2.310877232818612,1.8320834498687526,-3.1988933303342497,0.1,0.24752475247524752,-0.6031658280341028,0.2204713298757423,0.06142246273648113,1008
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6153461387117631,4.3974848499833294,3.6538111311208272,-12.19109235157697,0.1,0.23770491803278687,-0.022717073994954918,0.819041965481402,0.0,1216
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5758861067509213,4.246316216609648,3.2886273447220837,-17.912628302519288,0.1,0.26229508196721313,0.10091925821457608,0.788641338986126,0.0,1213
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5442183306266133,7.404195869975814,6.384662325133675,-669.3183386189785,0.1,0.1952054794520548,0.9952397260273973,0.4598386159668968,0.34967344438743514,2916
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.48002883577409466,5.581328543243299,4.69099910731948,-55.59753909871217,0.1,0.16455696202531644,-0.07431225316455696,0.42657246943396926,1.440893840636773,2363
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Prokaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.17158057457802475,7.6763882470738025,7.0605706238847,-45.314425986552145,0.1,0.07079646017699115,3.2416735931462934,0.11789946746441618,0.514122881535656,1121
ENV_HV1BR_Haddox_2016,ENV_HV1BR,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.04578070255169318,2.2225478261016645,1.4695571182477565,-1074.1709938314973,0.1,0.108003108003108,0.042981611052280946,0.016850948150810886,2.871746269351531,12863
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6764714562936266,4.340776965898683,3.5187339905056003,-10.386006933841749,0.1,0.31451612903225806,-0.0380697281939982,0.7762164349677471,0.05081268328804818,1239
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Prokaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.2995253904070948,48.95503682910731,48.84470550173225,-399.02822354396073,0.1,0.22477064220183487,47.24857798165137,0.4805047170520717,0.0,2172
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Prokaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5347522359233275,4.37027962186363,3.568064106544388,-22.970644067661556,0.1,0.2540983606557377,0.07624426544594534,0.8231124700489622,0.0,1219
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.18782380691623837,1.5448810106133182,1.1977571238972886,-2.4078324195861884,0.1,0.10483870967741936,-0.20750278809169634,0.26230849285310365,1.0840553869545528,1237
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Eukaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6676220329557535,4.597979621501981,3.6900597524543195,0.24506317559717916,0.1,0.24166666666666667,-0.5114166666666667,0.8320454021275833,0.2135338381571789,1195
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.397065241002714,8.220740459975575,7.6296757228309025,-905.0329191488745,0.1,0.13793103448275862,0.8622731073189656,0.48749230586236664,0.00125787754046669,1154
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Eukaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.05164874986380868,3.84572548193599,3.7054488726908628,-37.24029385053791,0.1,0.13761467889908258,3.4420618539699026,0.015015179785852314,0.2528349949452262,1084
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.7255761235981049,6.463182828375633,5.305062319453828,-204.59323956741426,0.1,0.3173076923076923,0.024403320955463055,1.0037161929241771,0.0,1034
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Virus,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6858986129297031,4.808920658722233,4.1316570735897375,-23.043470682984314,0.1,0.33653846153846156,0.11361794880194506,0.8561447478134085,0.1236321698355655,1040
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.6426280308845486,5.909402238371356,4.967542496228976,-32.90783110136809,0.1,0.248,-0.1480622305419712,0.7669093321046405,0.0,1244
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Human,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3932392983298252,8.978285274943119,7.797985217944182,-422.0733625728179,0.1,0.1546572934973638,0.7281579553479788,0.3550037589519834,0.6955829902099729,5689
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5089494795618548,5.899548427405645,4.548533619848342,-498.1579610099673,0.1,0.14887307236061684,0.6022668446026097,0.46337483449272115,0.003029634359554743,16853
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Eukaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.2565104500330355,5.521090461656846,4.4398144040117735,-112932.37317543667,0.1,0.12389380530973451,-0.0038771988606194616,0.28453365371426387,0.05039293781470093,2252
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Eukaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.28326358648042677,5.041683720408876,3.9425000938342607,-183.54604640786707,0.1,0.15639097744360902,-0.07027665423898412,0.301702450593569,1.566599326849906,13294
HSP82_YEAST_Mishra_2016,HSP82_YEAST,Eukaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.4612047979498069,6.3757277393543035,5.164611964849331,-319.42604535380644,0.1,0.16166281755196305,-0.03176535427713626,0.4441605257485854,0.899254490892142,4323
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.516610701917977,6.327755517455502,5.299040541072358,-67.60281875398049,0.1,0.17386231038506417,1.091270885117853,0.5672986359234378,1.2335850511328594,8570
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Human,Expression,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.36743831510613806,6.447708461533673,5.34162335453764,-328.4938263507059,0.1,0.17261904761904762,0.8687423711187012,0.49402155403770287,0.17695703229819415,8396
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Virus,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.020421191663924275,2.2833860138496416,1.9561020850714617,-3.429373759054161,0.1,0.1003167898627244,-2.154348791593387,-6.6495043159437e-05,0.23820757204830104,9462
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5986830761014642,9.238024426277647,8.480692639557336,-1044.5749132835692,0.1,0.23357664233576642,0.9537463503576643,0.564314282109037,0.0,1367
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Human,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3179015268460253,9.987499097983077,9.569555995062109,-149.1762102571903,0.1,0.08270676691729323,-0.03295413913380568,0.3613703394069363,0.5393619532311089,1329
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Prokaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.2913758390401076,1.9245183411807316,1.5126633715013789,-4.802062545809404,0.1,0.2978723404255319,-0.24430170637397053,0.5645936211890089,0.2696848537919655,940
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Human,Expression,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.10603852877100309,7.4981427235190505,6.638887632937706,-393.35349051904717,0.1,0.07264957264957266,1.0304754515,0.18336145302920576,0.015499840350186393,2339
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Human,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5246496726135417,7.240532329379144,6.437648643918858,-330.3152954866324,0.1,0.20689655172413793,1.0530834242155171,0.7321640145156568,0.4826748379771183,2315
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Eukaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.38198484008273587,6.543961196899627,5.312984096140941,-115.79582017596518,0.1,0.1678622668579627,0.2838708949569584,0.4601810234946104,0.7540013382029682,6963
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Eukaryote,Expression,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3515722218894582,5.757987072567488,4.599261036373511,-6.133777806432853,0.1,0.18497109826589594,0.31277938129190747,0.4972178170417692,0.5153313225603673,6917
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.601436076538545,6.589983866247322,5.76093078651508,-45.21830193875074,0.1,0.22580645161290322,1.8972834677419355,0.7665573167833868,0.0,4960
LGK_LIPST_Klesmith_2015,LGK_LIPST,Eukaryote,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5151056757319018,6.272582441998442,5.161913852822626,-151.67408084778316,0.1,0.3244613434727503,-0.2786022813688213,0.7756731112679457,0.12863212974482274,7890
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5135629505280603,1.9949480577447247,1.5353127884438995,-6.7448770199254,0.1,0.33766233766233766,0.01608674147508783,0.7042069353308418,0.19260106646447858,762
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5438402206358405,2.027087312662183,1.6022045559814662,-2.4862958164242595,0.1,0.1810344827586207,-0.19594257926467204,0.526405799584484,0.0,1155
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,Activity,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5899323537551127,4.263666679831881,3.3706640186692223,-1.0045866754828112,0.1,0.18333333333333332,-0.33505696291961384,0.666733354308363,0.001963292174602817,5393
MK01_HUMAN_Brenan_2016,MK01_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.1781798690722217,4.767828473581984,3.9537425070480587,-16.463338049976624,0.1,0.07195301027900147,-8.177085855622614,-0.015458818598338819,0.0,6809
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3820810528121838,6.509891254628059,5.30702909371979,-396.58722595780586,0.1,0.1371571072319202,-0.10742831049501247,0.3692714056936064,0.28656322536314255,4007
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.3394904036516065,12.375195741295197,11.751510280939605,-35.321501850805376,0.1,0.15223880597014924,3.7357671641791046,0.42589582769918993,0.0,16749
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5269897702467963,5.096189658300945,4.0330329817295345,-192.26039276283785,0.1,0.1797752808988764,0.6073033707865169,0.4802243327717351,0.6001344083941219,1777
MTHR_HUMAN_Weile_2021,MTHR_HUMAN,Human,OrganismalFitness,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.347514572131824,9.054985587395702,8.079415897512703,-1042.2422861631208,0.1,0.11547714514835605,0.7748100240577387,0.42846986691079403,0.00820413246092058,12464
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Eukaryote,Stability,esm2_650m,ESM2_650M,single_sequence,official_zero_shot_paired_complete_case,0.5096862793825983,3.3151162907163623,2.5338917596844803,-9.115908671726766,0.1,0.28421052631578947,0.008953766372669413,0.9323034969480339,0.09995165699270563,947
