assay_id,uniprot_id,taxon,coarse_selection_type,split,model,evaluation_type,target_space,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,test_rows
CBS_HUMAN_Sun_2020,CBS_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.3688349711958845,0.9340286659687028,0.785959251101127,0.1280927486256208,0.1,0.15373961218836565,0.6290238732185207,0.36818623200171036,0.8550770083424509,7217
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6237246657054768,0.7575545044676255,0.5877876689442202,0.44316957158917814,0.1,0.33695652173913043,0.005634338092574061,0.8182310815022344,0.5554768081477206,917
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Prokaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5055024789554163,0.9107863988594435,0.6998243203732143,0.19816530783694652,0.1,0.15254237288135594,-13.703389830508474,0.5635862295594969,0.0,1176
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Human,Binding,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.36606250915742855,0.9250594894896729,0.6577320370601304,0.14481036290755,0.1,0.15960912052117263,0.0697014115092291,0.3854078200330046,3.4951296249916406,6137
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Human,Binding,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.29800249615769925,0.9689112755498429,0.7153211359537323,0.07086276092484389,0.1,0.21485411140583555,-0.22917822362766352,0.46297839248147454,0.0,3761
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Human,Expression,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6456901665054678,0.7565849644239449,0.5971001792366185,0.42943497756200866,0.1,0.29984301412872844,0.9665478180423863,0.8552780867769613,0.6293422666607941,6370
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Human,Binding,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6880181185451059,0.7363112912119615,0.5889631515115802,0.459325175003385,0.1,0.37398373983739835,0.9404463606292685,1.0958765152127847,0.0,6142
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7433610803495323,0.6123677121219568,0.4736500837368663,0.63182703389597,0.1,0.21323529411764705,0.019983149484150604,0.7885390483250694,0.1138295309508175,1353
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Eukaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6994072903289539,0.7407684466841716,0.5828409356319477,0.4813667361497025,0.1,0.34375,-0.149433618565006,0.9217762417330595,0.3837974087270067,955
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Eukaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.2510231335486564,0.9846911592625797,0.799697694396698,0.03223107913680179,0.1,0.1623931623931624,25106.255248839923,0.29741680196368164,0.29138286831070914,1169
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6262662128316606,0.7675955737781316,0.6097736058571485,0.41243085700742554,0.1,0.2890625,-0.04901288258078109,0.8110488147748088,0.0,1280
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Eukaryote,Binding,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6090697982605732,0.8032878660258436,0.5695105632935913,0.3746347094391136,0.1,0.1962025316455696,0.05867988487341772,0.567611460680058,0.11194056571667312,1576
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5841838266215494,0.8175318575121452,0.5946851640194445,0.3747220518669383,0.1,0.2871287128712871,-0.25299488118100566,0.5309778024510039,0.0,1008
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7907739835223654,0.514127587616416,0.38614530521266444,0.7427740822790735,0.1,0.2540983606557377,-0.032351616947789597,0.8110846395742817,0.03947149688627292,1216
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Eukaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7000918343857023,0.7361879578174964,0.5386568750491344,0.4701106437306908,0.1,0.39344262295081966,0.2855533048882956,0.9777343161864905,0.7049072385776332,1213
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5302012738739886,0.7630505957693995,0.5255909335557065,0.4250656213634483,0.1,0.1643835616438356,0.9873287671232878,0.4321760934828225,0.34967344438743514,2916
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5036887555328468,0.8622452751443304,0.6328197507913331,0.27239212978302985,0.1,0.10126582278481013,0.004174936708860755,0.5323662083966062,1.6805537470703262,2363
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Prokaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.169734382229587,1.0339045021643956,0.8092290554130509,-0.06186850136884736,0.1,0.07964601769911504,3.359586729258139,0.22243487132992326,0.6136066083617715,1121
ENV_HV1BR_Haddox_2016,ENV_HV1BR,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.33608384233180544,0.9791884937068429,0.5561560056266099,0.04267679544954173,0.1,0.19502719502719504,0.06722238201156482,0.3744810634110105,0.325931260613953,12863
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7887938219245614,0.4780615304178299,0.36710597047112997,0.7783830614285936,0.1,0.3870967741935484,0.0634167900078339,0.8551072791125567,0.0,1239
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.40824011402606913,0.9318862641045284,0.736472550232698,0.13666485871626688,0.1,0.28440366972477066,47.70834862385321,0.668345189511287,0.0,2172
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5857640916613035,0.8515975492692991,0.6636190825282986,0.29397303858522905,0.1,0.3114754098360656,0.009961556779261176,0.7488565857835946,1.2306790891051167,1219
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.35084958857973897,0.9547405767785089,0.7084632062592239,0.12980824164667004,0.1,0.20161290322580644,-0.1553074501657387,0.324678499997581,1.0414457599979448,1237
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Eukaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4402522029722378,0.9309349023601645,0.7589138138998995,0.14309702691899617,0.1,0.06666666666666667,-3.5119166666666666,0.26504692302084404,0.15873311863011527,1195
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4878452611075827,0.8160837877885443,0.6432257762279029,0.34168578992518606,0.1,0.15517241379310345,0.8786580217586208,0.5474859481634345,0.00125787754046669,1154
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Eukaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.19103678853453213,0.9362765659323774,0.5833581751978966,0.1298888583583382,0.1,0.10091743119266056,3.489121300384035,0.09068612251245722,0.0,1084
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7076363176122014,0.7090478898378691,0.5694412645103482,0.509885674184019,0.1,0.28846153846153844,-0.012014195517978344,0.9229242041222743,0.0,1034
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Virus,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7410194287133431,0.6017501439631323,0.449541205373875,0.6491235082355039,0.1,0.375,0.07622666711071104,0.8180187411473618,0.0,1040
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5823247212242741,0.8276005328898642,0.6488355062459485,0.32883958658399204,0.1,0.288,-0.21921303466719472,0.6967983152425268,0.25495230181377454,1244
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4239018974025109,0.8999453852669017,0.7437343159229266,0.19056747323714374,0.1,0.14235500878734622,0.7416509563497364,0.3859154663067396,0.3322608844961259,5689
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5574321398821973,0.8295444761045455,0.6767578061113385,0.31200636690108574,0.1,0.17793594306049823,0.6360227758007119,0.5912099957384055,0.0,16853
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Eukaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4403410922787776,0.965972908984885,0.6305394955561545,0.13225538278646087,0.1,0.1592920353982301,-0.0006716783097345129,0.4796460454335508,0.18645421381643643,2252
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Eukaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4170601764081945,0.8850702969926667,0.6615315045968178,0.21707497707893797,0.1,0.1037593984962406,-0.004039702541821644,0.480177336359924,0.9117129470449609,13294
HSP82_YEAST_Mishra_2016,HSP82_YEAST,Eukaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5894273502955478,0.7538854967807174,0.5487501227865584,0.44079078544296335,0.1,0.20785219399538107,-0.010836579392609699,0.5029200063580722,0.8865426702564257,4323
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5213161449163525,0.9031150040437395,0.654810617137317,0.18769968346437593,0.1,0.147024504084014,1.0818311927957993,0.5549426009721213,1.2335850511328594,8570
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Human,Expression,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.38193917791351467,0.9191411640943243,0.7185849032019224,0.15698483891389314,0.1,0.18928571428571428,0.8797315569598786,0.5249589507633013,0.19049765554339468,8396
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.1559830675448764,1.0190530436142389,0.7959235610122918,-0.036510411360843875,0.1,0.15522703273495247,-1.9376790536897261,0.1996390324797671,0.0,9462
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5558765908510982,0.8049444302148545,0.59634857813406,0.3663941834082779,0.1,0.25547445255474455,0.9579142335474452,0.5789028953168203,0.0,1367
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6052401939603831,0.6449894729032841,0.4871178501043191,0.6116078757068848,0.1,0.3684210526315789,0.35423099893038873,0.8364456882657132,0.0,1329
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5847447502721763,0.8385472519156132,0.6195813398217553,0.3096229754911928,0.1,0.30851063829787234,-0.16847844987504618,0.659494794419236,0.0,940
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Human,Expression,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5599767413572893,0.8205011457800768,0.5541555948507696,0.33471865172228266,0.1,0.36324786324786323,1.2915105655982906,0.8746957040941492,0.03431000063468231,2339
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6799793851073936,0.6729964615456804,0.5132791027347732,0.5486480788807412,0.1,0.20689655172413793,1.0516990159181034,0.7286837324822649,0.3500064222501464,2315
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Eukaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.35970136884633713,0.9482186195172023,0.7081421799254416,0.10193882291692813,0.1,0.1563845050215208,0.2776120677517934,0.44984470467388066,0.7540013382029682,6963
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Eukaryote,Expression,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.3503904935210737,0.9087604070792596,0.6928165431797295,0.1754139221356934,0.1,0.12572254335260116,0.21669361627890177,0.45264725035138786,0.7351940251949121,6917
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6827759617964441,0.7790253215030117,0.6010496845814732,0.3939946417837228,0.1,0.23387096774193547,1.9664501008064517,0.8379114733075854,0.0,4960
LGK_LIPST_Klesmith_2015,LGK_LIPST,Eukaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6027049014448138,0.8233349206657046,0.653929060838059,0.3226244534099366,0.1,0.376425855513308,-0.2075206590621039,0.9156942515900003,0.19048586441538082,7890
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Eukaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6716079937499645,0.7632837620425382,0.5532563713663647,0.4419731225705247,0.1,0.38961038961038963,0.12607024427123478,0.8576344385500446,0.0,762
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Eukaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5670649045352949,0.7904557307028166,0.5936895901368805,0.3858765130686198,0.1,0.3275862068965517,0.07819564561907899,0.7789161928096064,0.0,1155
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.585128137667765,0.7613324723766606,0.5776771710460245,0.4242113998980733,0.1,0.16111111111111112,-0.4437580328991948,0.6306370289053329,0.01235087338416866,5393
MK01_HUMAN_Brenan_2016,MK01_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.27976701945840876,0.9760059473022648,0.7298036191861369,0.048940076691769585,0.1,0.19970631424375918,-7.798767036085169,0.31613082158330774,0.0,6809
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5686802559898032,0.7992638561274211,0.5905012205386183,0.36455776342025636,0.1,0.20448877805486285,-0.021818556557356615,0.6314913532309233,0.40952893391351264,4007
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4000332229162973,0.8754368852536529,0.6763718197412337,0.2366274157489272,0.1,0.1635820895522388,3.8026388059701492,0.4584623817914185,0.12175024128310642,16749
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7141986731564891,0.7107080745271012,0.5727025708924991,0.4954672701820808,0.1,0.3202247191011236,0.7790449438202248,0.9487153660865538,0.0,1777
MTHR_HUMAN_Weile_2021,MTHR_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.3910579612822888,0.8834419532107228,0.7273331145515979,0.22029403678915171,0.1,0.12750601443464316,0.7694047313552526,0.4091891115537323,0.005350521170165614,12464
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Eukaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6391421780066773,0.8089865380038165,0.64032464937698,0.36814060968930384,0.1,0.35789473684210527,0.043666151447311854,0.9656068634824033,0.0,947
NCAP_I34A1_Doud_2015,NCAP_I34A1,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.16156995456957526,1.0315113690219793,0.8144911403810033,-0.06250916712598586,0.1,0.15522703273495247,-2.5176133197783797,0.18649440186586475,0.07460156896117073,9462
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7561022441808998,0.6609577441849169,0.49442602352301135,0.5749378825739273,0.1,0.4260869565217391,0.164819596483668,0.9970787228142084,0.0,1149
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5652242078954599,0.8450138236671002,0.7241130166487284,0.300225029556378,0.1,0.25,0.8198649673802083,0.7758557713751563,0.06238227951927034,637
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Human,Expression,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6743452149570226,0.7303215320500325,0.5811785204566807,0.4691773637975818,0.1,0.29473684210526313,0.8507919673394542,0.872812279884039,0.11213577721992882,2844
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7774554716570039,0.5804110753453929,0.41964668681400463,0.670772159182324,0.1,0.3816793893129771,0.047720288934182876,0.8739308317379583,0.0,1306
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.8117648986827988,0.5836167883333023,0.44090087654553484,0.6817282852062926,0.1,0.4215686274509804,0.2641078682121756,1.0163656739862335,0.08583263996688659,1019
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6970002551321219,0.6039360728675287,0.458522357411047,0.6606189104572872,0.1,0.29508196721311475,-0.2722512669267553,0.6148100231626767,0.1687392679539013,1213
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Prokaryote,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.17175344779285548,1.111853779070687,0.8271607227823616,-0.20965736202488872,0.1,0.08955223880597014,-0.9263647741368908,-0.19620311260915976,0.56158172744732,669
OTC_HUMAN_Lo_2023,OTC_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7093267326643365,0.7352043662969303,0.5892610754224803,0.4625448961289409,0.1,0.3821656050955414,0.885216560509554,1.086830596096538,0.25758067222419945,1570
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.8235140671697924,0.6726381790876014,0.5089026127100786,0.5935416407573095,0.1,0.5,0.3438090310565384,1.1642215787645376,0.0,635
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.39169747453952136,0.9365892532299578,0.7216327096998468,0.12466087565448103,0.1,0.1828125,-0.04574260083402382,0.5045098076032797,0.0,6396
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4151455562728181,0.9000013268762925,0.7185343222221826,0.19057964835857277,0.1,0.21565731166912852,-0.0070316433952951765,0.5158534989607759,0.0,6769
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5876497254514905,0.7572317390812023,0.5856552137958037,0.4283166146606727,0.1,0.2971887550200803,0.7956266691361065,0.7654484040766383,0.5951842140342982,7467
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5938346324401328,0.7978645662455158,0.6092106903183299,0.3640280802452577,0.1,0.46318607764390896,1.231383397913017,1.215494753425124,0.3265644458763899,7467
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7636071348385713,0.64609178304502,0.5040893656686608,0.5828236292948001,0.1,0.4109772423025435,1.0801634897203047,1.0625654795143122,0.0,7467
P53_HUMAN_Kotler_2018,P53_HUMAN,Human,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6368224815781555,0.7769807985392656,0.6369373764019656,0.3988248172930774,0.1,0.2,2.253329142003605,0.80682762513489,0.2780540656323557,1048
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6486886779349134,0.7784631535760489,0.6025142319247689,0.39889081399538284,0.1,0.40131578947368424,0.27771429692763155,1.2242583415421255,0.017354440812570444,1519
PABP_YEAST_Melamed_2013,PABP_YEAST,Eukaryote,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7145491210239268,0.6989048462693785,0.5491942666237877,0.5191526193346945,0.1,0.29411764705882354,0.9593783516386554,0.8267739761742627,4.52726624640921,1187
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.42953464751517734,0.8975741614755733,0.7017243614691053,0.1953236222999286,0.1,0.21121495327102804,0.46881746447102807,0.5751964111105488,0.3946960417223471,5345
PA_I34A1_Wu_2015,PA_I34A1,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.10667566197307635,1.0057796947897524,0.6647091204928076,0.004016710067418328,0.1,0.12087912087912088,0.4541531517335164,0.01191564128958113,5.522539505428918,1820
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Eukaryote,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6458598634747997,0.6861307431155123,0.5126721329769982,0.5321990013630258,0.1,0.26291079812206575,1.281449978538068,0.6273067578822653,0.6246422746103337,2122
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7937806728576382,0.6074103953068865,0.4532693775241545,0.6343921509186954,0.1,0.42028985507246375,0.11036686275106278,1.032950580793504,0.3143905798546123,686
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.6200700974546567,0.8102862784838192,0.6216046957292112,0.3543489584273526,0.1,0.2553191489361702,0.0985323551213037,0.8195899050569236,0.057469559807606894,938
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Human,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5766041991531069,0.6774161093928875,0.4956177125177172,0.5471813096924454,0.1,0.29770992366412213,0.21752143015414208,0.67265944580297,0.0,1301
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.2368197781564623,0.9595769552991165,0.7546110118832982,0.08104695970229214,0.1,0.26908396946564883,-1.837631632588315,0.679586699682043,1.060005118937404,15711
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.22090225527002866,0.9811073092239065,0.8713097301102612,0.04122586094516778,0.1,0.14792899408284024,-3.587518196553499,0.28121112773655815,0.3682782561405618,16897
POLG_HCVJF_Qi_2014,POLG_HCVJF,Virus,OrganismalFitness,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.5665033346474456,0.8088597493084986,0.6250536299273006,0.3620327571985854,0.1,0.4110429447852761,-0.2605653382208589,1.2516882791802113,0.9318568001937229,1630
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Virus,Stability,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.4842499813313495,0.825878677723073,0.6347407425346433,0.3335508145861966,0.1,0.19,-0.5930270311736792,0.3959510481315945,0.0,995
PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,Human,Activity,modulo_position,esm1v_embedding_probe,official_out_of_fold_predictions,ProteinGym_normalized_targets,0.7977416122547439,0.6246107850653511,0.4802122436365998,0.6105872572490316,0.1,0.3695198329853862,1.9385375782881,0.9702923496994579,0.0,9576
