fold,repeat,assay_id,uniprot_id,model,calibration_method,evaluation_type,nominal_coverage,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,observed_coverage,mean_interval_width,median_interval_width,position_coverage_mean,position_coverage_p10,position_coverage_min,covered_positions,test_rows,fit_proteins,calibration_proteins,test_proteins,feature_set,family_id,fit_families,calibration_families,test_families
3,1,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5199184827702179,0.24349602981764784,0.20597833831689416,0.2885147244122709,0.1,0.3142857142857143,0.7249231399877024,0.7766724104224249,0.0,0.806312769010043,0.6407618200219266,0.6463907078003266,0.8062888128473918,0.5552631578947369,0.21052631578947367,38,697,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_cdfaa4cd70ca,84,22,26
3,1,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.48954016298552994,0.25213781349102876,0.21713163184566214,0.23711690894361093,0.1,0.3466666666666667,0.7747969656403391,0.9496067876185712,0.013912067145082774,0.7884872824631861,0.6427343009489845,0.6463907078003266,0.7867871496052421,0.5789473684210527,0.05263157894736842,41,747,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_cdfaa4cd70ca,84,22,26
3,1,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4752732792732793,0.2773534555232235,0.2155557073628989,0.07689980541173291,0.1,0.04,0.65309,0.528587529747701,0.09006668702693647,0.77,0.6443598217393519,0.6503560824277557,0.7694083694083694,0.23333333333333367,0.0,165,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_550503ae0437,84,22,26
3,1,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.1315555387395386,0.3220405063441462,0.25955978694767445,-0.2445222972390262,0.1,0.05,0.55486,0.18830865795324112,0.12124361715164525,0.686,0.6460078940265296,0.6503560824277557,0.677751756440281,0.20999999999999996,0.0,183,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_550503ae0437,84,22,26
3,1,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5241369908542237,0.26681516742988787,0.20875980776754793,0.14571514286747367,0.1,0.14,0.71858,0.7554516579551651,0.02424872343032905,0.783,0.646299620043005,0.6503560824277557,0.7815638823835546,0.3333333333333333,0.0,183,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_550503ae0437,84,22,26
3,1,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6837796891285602,0.21085234592597554,0.16837613195695375,0.4664949120667249,0.1,0.26262626262626265,0.7971721261194945,1.0276818806013925,0.017530887598783,0.8744939271255061,0.6450923151674751,0.6503560824277557,0.8685333939713116,0.6408668730650154,0.4,57,988,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_329d15de34fe,84,22,26
3,1,RL40A_YEAST_Mavor_2016,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5221523793320028,0.2543029100702384,0.2049251574887218,0.22268250672024115,0.1,0.13,0.7168049999999998,0.7499191592040526,0.07280600237296932,0.787,0.6460682066292243,0.6503560824277557,0.7906543271543272,0.545,0.1875,75,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_40b8ae05fc9a,84,22,26
3,1,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.597986757986758,0.24152583089082708,0.1992973961034166,0.2999825761325233,0.1,0.17,0.7299499999999998,0.794838513012713,0.0,0.8,0.6467237595955344,0.6503560824277557,0.8063736263736264,0.5625,0.0,75,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_40b8ae05fc9a,84,22,26
3,1,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5489152409152409,0.24816777108597673,0.20058130369137747,0.26095234968296865,0.1,0.17,0.7174200000000001,0.7514332980724251,0.04156924016627837,0.79,0.6466053337279932,0.6503560824277557,0.785029267029267,0.4727272727272727,0.1111111111111111,75,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_40b8ae05fc9a,84,22,26
3,1,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.787876488867376,0.18754305930089235,0.15790093995195942,0.5779306768487771,0.1,0.33707865168539325,0.8023533575157039,1.0454351018924097,0.0,0.9403824521934758,0.6456532095152688,0.6503560824277557,0.9407563970257469,0.8421052631578947,0.5263157894736842,48,889,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_63a1a4e89751,84,22,26
3,1,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7306883626883627,0.20100307108656296,0.1626072220068327,0.5151727001379416,0.1,0.23,0.77952,0.9665541159329153,0.03117693012470878,0.888,0.6490983201655647,0.6503560824277557,0.8870824449182657,0.64,0.21428571428571427,67,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_784e4bfd3195,84,22,26
3,1,SRC_HUMAN_Ahler_2019,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5901651141651142,0.2352610100512149,0.1868583447596429,0.33582642162260745,0.1,0.1,0.6883100000000002,0.6505932496357287,0.07621027363817702,0.85,0.6465335094035991,0.6503560824277557,0.855997210599721,0.5,0.0,239,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_784e4bfd3195,84,22,26
3,1,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5035864406079593,0.25152489906481196,0.19910697791495152,0.2408219426271765,0.1,0.18,0.6968799999999998,0.6802806153211446,0.0,0.82,0.6480249517279708,0.6503560824277557,0.8177040110650069,0.4,0.0,241,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_784e4bfd3195,84,22,26
3,1,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.47038195579310166,0.25599110269427766,0.2051504191993739,0.21362187771829122,0.1,0.05,0.6541700000000001,0.5323287613626666,0.11085130711007565,0.806,0.6467314098157747,0.6503560824277557,0.8047517730496454,0.5,0.0,235,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_784e4bfd3195,84,22,26
3,1,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.46204788882017617,0.2649099426217204,0.22673896018144366,0.15787182547370715,0.1,0.11,0.62018,0.4145838885916826,0.006928206694379728,0.752,0.6489365178144618,0.6503560824277557,0.7516991041087426,0.4166666666666667,0.08333333333333333,83,1000,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_0d06a357cd85,84,22,26
3,1,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.413149787703374,0.27135686946907644,0.22904959292335658,0.11638259506458803,0.1,0.24561403508771928,0.6831803708559656,0.6314744772677205,0.0,0.7437722419928826,0.6428345152164808,0.6463907078003266,0.7555178268251272,0.47368421052631576,0.21052631578947367,31,562,105,25,39,mutation_descriptors_plus_fixed_esm_scores,cssf_540579521118,84,22,26
4,1,A4_HUMAN_Seuma_2022,A4_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.44048249439433385,0.26122874067377233,0.21553733857187612,0.18111324814967789,0.1,0.075,0.640609296482412,0.48490933047504076,0.069630238165588,0.7625628140703518,0.6556106921207023,0.6561875034460316,0.7623224728487886,0.5821637426900585,0.42105263157894735,42,796,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_6a1f189f4e62,84,22,26
4,1,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4246779757741115,0.25677906527715716,0.21546041292695,0.20877334365065725,0.1,0.13,0.601235,0.3489564517260412,0.031176930218239664,0.789,0.6532701234821752,0.6561875034460316,0.7989585293933119,0.5714285714285714,0.0,161,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_c8ac09285ada,84,22,26
4,1,ACE2_HUMAN_Chan_2020,ACE2_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.2304781464781465,0.28987685517883455,0.24830970903540567,-0.008344102364554518,0.1,0.21,0.6551,0.5355503774755525,0.003464103347189864,0.716,0.6514311265816529,0.6561875034460316,0.7161680911680911,0.25,0.0,117,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_67d793b1df10,84,22,26
4,1,ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5843214203214203,0.2322867988620777,0.19311901542282067,0.3525134694063733,0.1,0.2,0.6748599999999999,0.604001059616024,0.006928206694379728,0.839,0.653279936391992,0.6561875034460316,0.8353559870550161,0.5,0.0,412,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_516e14d168fd,84,22,26
4,1,ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6513145953145953,0.22227812426845153,0.18307233146605922,0.40710863276901854,0.1,0.23,0.7177,0.7524032470096381,0.0,0.861,0.653553972513361,0.6561875034460316,0.8613212874082439,0.6,0.06666666666666667,69,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_8af86fe1b209,84,22,26
4,1,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.21848755110940174,0.29762037196841423,0.2421908091001271,-0.06293571817358212,0.1,0.07,0.58549,0.2944141470106396,0.03464103388759147,0.702,0.6525530021066526,0.6561875034460316,0.7003205315705315,0.5,0.0,148,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_16d6e5408850,84,22,26
4,1,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.34026552030711343,0.2773260228602314,0.228414813006787,0.07708240161671875,0.1,0.07,0.6283200000000001,0.4427816898378086,0.1870615807482527,0.751,0.6527417076867505,0.6561875034460316,0.7229229989868288,0.375,0.0,141,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_0fc8efec29c6,84,22,26
4,1,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.47907203907203916,0.25989069339210685,0.21387243926514973,0.189481119339158,0.1,0.1,0.71187,0.7322075244955212,0.1177795138044554,0.776,0.6528320415645915,0.6561875034460316,0.7748649105032084,0.375,0.0,141,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_0fc8efec29c6,84,22,26
4,1,CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5796094793483079,0.23599699939209473,0.1931027099854095,0.3316643269994586,0.1,0.11,0.69217,0.6639646885558808,0.04503334351346824,0.836,0.6530480953539496,0.6561875034460316,0.8369734432234432,0.5071428571428572,0.14285714285714285,72,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_16d6e5408850,84,22,26
4,1,CCR5_HUMAN_Gill_2023,CCR5_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3449163665178181,0.27416468884468015,0.2268268449091462,0.09798966943247511,0.1,0.15,0.5995750000000001,0.3432087233714425,0.012124456541004969,0.757,0.6541248280852733,0.6577963015055088,0.7569659442724458,0.3333333333333333,0.0,323,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_516e14d168fd,84,22,26
4,1,CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5809208089208089,0.24129987737408007,0.19442928526605527,0.30129173144277854,0.1,0.07,0.7130900000000001,0.7364337305790932,0.0866025836797466,0.818,0.6537265998248201,0.6561875034460316,0.8189033189033189,0.42857142857142855,0.07142857142857142,72,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_322a3fa1e236,84,22,26
4,1,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7491330651330651,0.2184847604316499,0.1850142399586773,0.4271723406818352,0.1,0.23,0.7834399999999999,0.9801334010538992,0.0,0.877,0.651561614829257,0.6577963015055088,0.8739275770525771,0.6666666666666666,0.5,72,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_9a3ea6c0c19c,84,22,26
4,1,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.779965667965668,0.19117931972681088,0.15384654959751448,0.5614051739106998,0.1,0.33,0.8269399999999998,1.1308218966566577,0.0,0.909,0.6532857474997046,0.6561875034460316,0.9096694499171278,0.6888888888888889,0.2631578947368421,55,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_f4afbafe8fe3,84,22,26
4,1,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3168110328110328,0.27551117300210953,0.23735375908357598,0.08912221173423174,0.1,0.2,0.6883199999999999,0.6506278906691997,0.02424872343032905,0.726,0.6541050704785091,0.6561875034460316,0.7223556089102309,0.375,0.0,119,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_4ba74830b6b6,84,22,26
4,1,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.38951892068747745,0.26345290173233055,0.2245520703300387,0.16710998493842477,0.1,0.1,0.59155,0.31540661070785786,0.16974106452152704,0.753,0.6519566864311004,0.6561875034460316,0.7521246458923513,0.0,0.0,706,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_4ba74830b6b6,84,22,26
4,1,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5266143346143347,0.24164170933452114,0.20186544898855066,0.29931071102940054,0.1,0.17,0.6885100000000002,0.6512860703051666,0.04503334351346824,0.812,0.6530518472908743,0.6561875034460316,0.8136098981077147,0.5,0.0,229,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_4ba74830b6b6,84,22,26
4,1,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5095651375651375,0.24861783286466407,0.2017403589623448,0.2582693364494719,0.1,0.09,0.65299,0.528241119412982,0.1351000305404047,0.799,0.6529953402553985,0.6561875034460316,0.7992097701149425,0.5,0.0,464,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_b10f2912eeeb,84,22,26
4,1,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3746396546396547,0.27038510720044945,0.22686830535676483,0.12270184835226583,0.1,0.15,0.66739,0.5781242076125163,0.02424872343032905,0.773,0.6535315894154037,0.6561875034460316,0.7752525252525252,0.5,0.0,462,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_b10f2912eeeb,84,22,26
4,1,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.24525018592372202,0.31028621837232817,0.25752960245668594,-0.1553316030732046,0.1,0.2,0.60331,0.35614446512458986,0.03464103347189864,0.687,0.6521951699285844,0.6561875034460316,0.6864123159303882,0.0,0.0,498,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_ac5654d2afd9,84,22,26
4,1,NCAP_I34A1_Doud_2015,NCAP_I34A1,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.22424442251742163,0.3112671058767037,0.2600422897990792,-0.16264769705800597,0.1,0.14,0.60281,0.3544124134509947,0.003464103347189864,0.672,0.6522256136130097,0.6561875034460316,0.6710174029451137,0.0,0.0,498,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_ac5654d2afd9,84,22,26
4,1,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5147651867651868,0.24931768415051755,0.21302021172616573,0.25408756252543563,0.1,0.14,0.6660499999999999,0.5734823091272815,0.003464103347189864,0.806,0.6525351525400939,0.6561875034460316,0.8051563460014164,0.5333333333333333,0.07142857142857142,71,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_32b373a919b9,84,22,26
4,1,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4785643474277654,0.27156307788932255,0.2219133142361109,0.1150408393779736,0.1,0.2,0.66996,0.5870270236581117,0.006928207525765514,0.758,0.6516407410467876,0.6561875034460316,0.7452830188679245,0.25,0.0,371,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_a81536eee23e,84,22,26
4,1,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5457099973471273,0.2629373774988182,0.21406277675402446,0.17036639155711775,0.1,0.08,0.5981900000000001,0.33840825700220395,0.02078462014549311,0.771,0.6518582507278604,0.6561875034460316,0.7685881370091897,0.3333333333333333,0.0,399,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_a81536eee23e,84,22,26
4,1,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3453625123267632,0.27095265955120756,0.2298985148606335,0.11901045906183116,0.1,0.15,0.6438849999999999,0.49670173695001274,0.0,0.741,0.6528584959442738,0.6561875034460316,0.7450925925925926,0.3333333333333333,0.0,180,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_77b576379330,84,22,26
4,1,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5633470874973465,0.2459323742849375,0.2070746271132891,0.2742044043202905,0.1,0.25,0.7459399999999999,0.8502307422165589,0.0,0.783,0.6528584959442738,0.6561875034460316,0.7864814814814814,0.5,0.0,180,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_77b576379330,84,22,26
4,1,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7538858082655112,0.2276734411459228,0.16924657989369146,0.37797667357199927,0.1,0.2375,0.8169799498746867,1.0958811270477518,0.017363931504024585,0.8483709273182958,0.6544777807643561,0.6561875034460316,0.8525361978922351,0.5078947368421053,0.3157894736842105,44,798,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_3998cbaed1a7,84,22,26
4,1,REV_HV1H2_Fernandes_2016,REV_HV1H2,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.2856067776067776,0.2785170688985398,0.23690469528945254,0.06913797712396952,0.1,0.09,0.5765399999999999,0.26341041852031705,0.0,0.73,0.651186749822816,0.6561875034460316,0.7299655850540808,0.5555555555555556,0.1111111111111111,113,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_4ddd0adc0328,84,22,26
4,1,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6528344208344209,0.22427373571729223,0.18708482825507058,0.396414894023816,0.1,0.29,0.7581399999999999,0.8924915863699958,0.0,0.848,0.6557328020385955,0.6584832800047127,0.8499079189686924,0.5,0.0,543,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_dedbcf3c34ac,84,22,26
4,1,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6114025674025675,0.23115417312570924,0.1931398226969359,0.3588123377711734,0.1,0.15,0.69575,0.6763661785388205,0.006928206694379728,0.831,0.6552550372973831,0.6584832800047127,0.8284132841328413,0.5,0.0,542,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_dedbcf3c34ac,84,22,26
4,1,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5707596067596069,0.23791687952296067,0.19524849917994339,0.3207460220027063,0.1,0.3,0.76209,0.9061747945913962,0.003464103347189864,0.824,0.6511511648447338,0.6515540126729387,0.8204727834116102,0.5555555555555556,0.3125,56,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_60dadcbd5371,84,22,26
4,1,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5448339169682609,0.2448311378336713,0.19296376149816133,0.2806908958590749,0.1,0.21212121212121213,0.7427706947524022,0.8383430085038046,0.05280648841501347,0.8384146341463414,0.6505669976750964,0.6561875034460315,0.8469366565624965,0.5263157894736842,0.21052631578947367,41,656,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_a523304d9a92,84,22,26
4,1,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.31879841166759737,0.2836675422692024,0.22841034160722,0.034391728359832285,0.1,0.14,0.68838,0.6508357407750497,0.02078462020784703,0.724,0.6530689763559147,0.6561875034460316,0.7197786998616874,0.3333333333333333,0.0,241,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_3c2e5ceba3be,84,22,26
4,1,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5186781506781507,0.25011321486923754,0.207704957593676,0.24931980629310146,0.1,0.14,0.6710600000000001,0.5908374668967032,0.003464103347189864,0.778,0.6528628937808441,0.6561875034460316,0.7758037609948437,0.5,0.0,157,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_ab8b39992872,84,22,26
4,1,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7159091359091359,0.2388024539903695,0.19225509192125725,0.31567997129810077,0.1,0.38,0.8349699999999999,1.1586386465345926,0.01732051673594932,0.826,0.6524859405476098,0.6561875034460316,0.8448396020007273,0.5294117647058824,0.058823529411764705,69,1000,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_57451dbef5f4,84,22,26
4,1,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4445258450213115,0.26466699240478797,0.21617511724060237,0.15941470370148936,0.1,0.07777777777777778,0.6417871709306636,0.4892390773553327,0.1040387641527486,0.7664071190211346,0.6515121730380625,0.6561875034460316,0.7875195882548824,0.5055555555555556,0.16666666666666666,102,899,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_57451dbef5f4,84,22,26
4,1,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6773205058302518,0.22477833075705447,0.1830341809118374,0.3936957202291672,0.1,0.3978494623655914,0.8384895253985909,1.1706963572824294,0.014931481148202972,0.865301724137931,0.6524972626688758,0.6561875034460316,0.8638645939015075,0.6684210526315789,0.3684210526315789,52,928,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_ac44f5c3e836,84,22,26
4,1,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6565946387578265,0.22441683809814983,0.1748817598923046,0.39564380785000974,0.1,0.3333333333333333,0.7944677871148459,1.017641493570858,0.00970337538565773,0.8585434173669467,0.6534386341456826,0.6561875034460316,0.8591491139865752,0.6123839009287926,0.15789473684210525,39,714,116,23,30,mutation_descriptors_plus_fixed_esm_scores,cssf_ca121528f828,84,22,26
0,2,ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5752188592188593,0.2374935890482807,0.19730456398752425,0.32316086509246156,0.1,0.16,0.6753800000000001,0.6058023933565635,0.027712826777518913,0.864,0.6898039446684441,0.6995139070028047,0.8624595469255663,0.5,0.0,412,1000,108,26,35,mutation_descriptors_plus_fixed_esm_scores,cssf_516e14d168fd,84,21,27
0,2,AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6664506563373427,0.22978231582843464,0.19110688265312348,0.36639974910974393,0.1,0.17,0.7651299999999999,0.9167061500381891,0.07274620848279482,0.868,0.6898989037103765,0.6995139070028047,0.8665689149560117,0.5,0.0,341,1000,108,26,35,mutation_descriptors_plus_fixed_esm_scores,cssf_0406336ba271,84,21,27
0,2,ANCSZ_Hobbs_2022,ANCSZ,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5795520875520876,0.2280746707713048,0.19365768193153005,0.3757827104134416,0.1,0.19,0.6760499999999999,0.6081233425991801,0.0,0.877,0.6857592831923005,0.6952365359205182,0.8613382899628252,0.5,0.0,269,1000,108,26,35,mutation_descriptors_plus_fixed_esm_scores,cssf_88339869d8cb,84,21,27
0,2,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_histgb,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5131032522875397,0.26450269519276504,0.22311795125217265,0.16045883093625513,0.1,0.24719101123595505,0.7597778058325968,0.8979511590757235,0.015569005850770987,0.7865168539325843,0.6814401215461089,0.6866211357091754,0.7461621024314522,0.20777777777777784,0.0,52,890,108,26,35,mutation_descriptors_plus_fixed_esm_scores,cssf_39e5faa59a41,84,21,27
