protocol_id,panel_id,dataset_id,assay_id,target_id,protein_id,family_id,model_id,aligned_variants,spearman,top_fraction,top_recall,ndcg,selected_target_mean,selection_gain_sd,best_variant_regret_sd
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.5510101619249729,0.1,0.1336206896551724,0.9352699640810296,86.01077586206897,0.4343273189720707,2.3266833448293784
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.4050878639925416,0.1,0.1336206896551724,0.922055126520754,77.96206896551725,0.27589422012587583,2.039292677870758
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,-0.05217020997840079,0.1,0.125,0.8983223040966709,70.07241379310345,0.12059194190166153,2.039292677870758
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.48188804183448747,0.1,0.15517241379310345,0.9325387282687122,82.23405172413793,0.359985177265309,2.3266833448293784
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.0776844806358542,0.1,0.11206896551724138,0.8976124847341322,67.57844827586207,0.07149999578030537,2.039292677870758
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-b-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.5197631769201086,0.1,0.08620689655172414,0.9316984347635048,80.82370689655173,0.33222353749533373,4.192754250834666
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.4988626766131922,0.1,0.1336206896551724,0.9281588565017597,94.23965517241379,0.3283243615585417,2.8675992777357457
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.36232863492013173,0.1,0.12931034482758622,0.9218477735957675,89.30086206896551,0.24407403713061454,1.5199470294244792
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,-0.05402314140299695,0.1,0.10775862068965517,0.8980550385117206,78.11379310344829,0.05323506696108944,2.8675992777357457
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.4755678228300038,0.1,0.15948275862068967,0.9330476015553721,93.98060344827586,0.3239052268944481,2.8965993894082662
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.0872324273167417,0.1,0.09913793103448276,0.8967802240264049,75.33620689655173,0.005852531561057685,2.8675992777357457
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-c-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.5150613599031333,0.1,0.10344827586206896,0.9313560550976051,97.46163793103447,0.3832878085037987,2.8675992777357457
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.48642376995418113,0.1,0.12931034482758622,0.9287857685957092,93.0,0.43898183200895574,0.0
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.37807851904163714,0.1,0.1336206896551724,0.922510124490357,86.05474137931036,0.29501826039587936,0.3420173475670934
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,-0.0369048999754795,0.1,0.09482758620689655,0.897247762701397,75.03103448275863,0.0665152911161401,0.0
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.46032797154576693,0.1,0.1724137931034483,0.9301213801061146,88.9021551724138,0.3540403763318306,0.0
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.07865921546605367,0.1,0.09051724137931035,0.8954908398349111,73.03318965517241,0.025103316038462765,0.3420173475670934
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-d-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.5143556941258995,0.1,0.06896551724137931,0.9309168818294958,94.30172413793103,0.4659643918222426,0.3420173475670934
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.5116854348785219,0.1,0.125,0.9293515157351728,75.00043103448276,0.4268622102965481,0.4501159440055964
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.3998486751418305,0.1,0.12931034482758622,0.919934893571864,69.96681034482758,0.2911907774528209,0.4501159440055964
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,0.0019952809517957346,0.1,0.13793103448275862,0.8967465550435434,62.900862068965516,0.10074191646573281,0.5794905865940316
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.4915190634294683,0.1,0.15086206896551724,0.9316136233309142,72.62629310344829,0.3628719506542083,0.4501159440055964
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.021925627591388178,0.1,0.125,0.8950767630309006,61.56206896551725,0.06465735828688254,0.8032009060698675
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-e-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.4354114926008789,0.1,0.09482758620689655,0.9146794599878847,67.42112068965517,0.22257667551969446,0.8032009060698675
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.4402987782156017,0.1,0.10775862068965517,0.9289834539994427,76.7021551724138,0.4033955267792388,0.9265168997453013
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.3857378947958796,0.1,0.11637931034482758,0.9241300633415844,73.65258620689656,0.3202932566765765,0.2071037775901268
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,0.011798612314433146,0.1,0.09051724137931035,0.904254161181608,64.71939655172415,0.07685939831930763,0.2071037775901268
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.46314551391848685,0.1,0.15086206896551724,0.9318357419257559,76.86422413793103,0.4078119866461787,0.9265168997453013
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.02018579544053711,0.1,0.09913793103448276,0.9038815426409822,62.52025862068966,0.016931796614179172,0.2071037775901268
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-f-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.43122425934542075,0.1,0.04741379310344827,0.9220336030245847,74.37068965517241,0.3398619325763693,1.2099220690791583
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.4554748789707625,0.1,0.1336206896551724,0.9290001527835986,123.69181034482759,0.41504749187294665,0.8504160442805255
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.34213078725730245,0.1,0.1206896551724138,0.91830023259917,115.78879310344827,0.28063043866705484,0.8504160442805255
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,-0.030595258734635457,0.1,0.10344827586206896,0.8981825007580408,102.63146551724138,0.056846389083752884,0.8504160442805255
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.44687167501220193,0.1,0.15948275862068967,0.927968022396127,121.40301724137932,0.3761189643287261,0.6191028802362222
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.05354034547466405,0.1,0.09482758620689655,0.8970082592283157,99.39310344827587,0.0017672878709978576,0.8504160442805255
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-g-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.4691855885653007,0.1,0.08620689655172414,0.9299800959230565,125.46982758620689,0.4452885796544738,0.8504160442805255
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-h-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,carp_640m,2314,0.4853058081363761,0.1,0.1336206896551724,0.9255451011769459,109.81810344827588,0.3494560131266805,0.8608149791024476
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-h-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_150m,2314,0.35163474813976736,0.1,0.11637931034482758,0.9153633413127927,103.11810344827587,0.22434841312697557,0.8608149791024476
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-h-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_35m,2314,-0.029299053353566574,0.1,0.11637931034482758,0.8991899357393308,93.81810344827588,0.050691595216937474,0.8608149791024476
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-h-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_650m,2314,0.44619546828718254,0.1,0.11637931034482758,0.9211369011509203,103.94741379310345,0.23983393952940926,0.8608149791024476
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-h-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,esm2_8m,2314,-0.06649996475355942,0.1,0.10775862068965517,0.8969443760899491,90.2,-0.016868440449398517,0.8608149791024476
variantshift-external-development-pilot-v1,mavedb-complement-v1,mavedb-complement-v1,urn:mavedb:00001234-h-1,mavedb-e3ca60f18e3b6e98,TP53,multi:953b39a86f5e,vespag,2314,0.4444152805243867,0.1,0.08189655172413793,0.9231616525248784,107.22715517241377,0.30107581603466843,0.8608149791024476
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8KLM3_activity,venus-07739b7c44051d98,Q8KLM3,clan:CL0023,carp_640m,12,0.05643958427355004,0.1,0.0,0.7891463174304649,4.5,-0.6689450498641424,2.56756850021384
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8KLM3_activity,venus-07739b7c44051d98,Q8KLM3,clan:CL0023,esm2_150m,12,0.24692318119678144,0.1,0.0,0.8315896125204749,6.5,-0.6099204866408356,2.4790316553788805
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8KLM3_activity,venus-07739b7c44051d98,Q8KLM3,clan:CL0023,esm2_35m,12,0.1763737008548439,0.1,0.0,0.8051935668952078,6.0,-0.6246766274466623,2.4790316553788805
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8KLM3_activity,venus-07739b7c44051d98,Q8KLM3,clan:CL0023,esm2_650m,12,0.14815390871806886,0.1,0.0,0.7936834196393452,4.5,-0.6689450498641424,2.56756850021384
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8KLM3_activity,venus-07739b7c44051d98,Q8KLM3,clan:CL0023,esm2_8m,12,0.21164844102581265,0.1,0.0,0.8133372854932044,6.5,-0.6099204866408356,2.4790316553788805
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8KLM3_activity,venus-07739b7c44051d98,Q8KLM3,clan:CL0023,vespag,12,0.28219792136775024,0.1,0.0,0.8681155792643361,39.0,0.3492286657378978,0.6492701954563734
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q65EX3_activity,venus-0ed16c1325aea2c9,Q65EX3,clan:CL0039,carp_640m,16,-0.06499325260036456,0.1,0.0,0.78935322079604,0.7749999999999999,0.3095569046308566,1.0085111825077686
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q65EX3_activity,venus-0ed16c1325aea2c9,Q65EX3,clan:CL0039,esm2_150m,16,-0.005908477509124052,0.1,0.0,0.7967082779308544,0.7749999999999999,0.3095569046308566,1.0085111825077686
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q65EX3_activity,venus-0ed16c1325aea2c9,Q65EX3,clan:CL0039,esm2_35m,16,-0.09010428201414178,0.1,0.0,0.8020360512101932,0.7749999999999999,0.3095569046308566,1.0085111825077686
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q65EX3_activity,venus-0ed16c1325aea2c9,Q65EX3,clan:CL0039,esm2_650m,16,0.348600173038319,0.1,0.5,0.9013113344773447,0.8500000000000001,0.47764210171548516,0.6723407883385121
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q65EX3_activity,venus-0ed16c1325aea2c9,Q65EX3,clan:CL0039,esm2_8m,16,-0.06794749135492659,0.1,0.0,0.8086625363834358,0.7749999999999999,0.3095569046308566,1.0085111825077686
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q65EX3_activity,venus-0ed16c1325aea2c9,Q65EX3,clan:CL0039,vespag,16,0.35007729241560004,0.1,0.0,0.8906373554306881,1.01,0.836223855496025,0.7395748671723633
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,carp_640m,12,0.614875538683991,0.1,0.5,0.9054725659944404,70.5,0.9661521462582379,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_150m,12,0.5972067013654855,0.1,0.5,0.9345326357006745,68.5,0.9093196670665769,0.1136649583833221
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_35m,12,0.6007404688291866,0.1,0.5,0.9411335673396395,68.5,0.9093196670665769,0.1136649583833221
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_650m,12,0.5901391664380833,0.1,0.5,0.9586494323801421,70.5,0.9661521462582379,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,esm2_8m,12,0.6431456783935998,0.1,0.5,0.9414000306659374,68.5,0.9093196670665769,0.1136649583833221
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q06135_activity,venus-220a25f64746e26e,Q06135,multi:b3ad68db9c98,vespag,12,0.6290106085387954,0.1,0.5,0.9152424443977671,70.5,0.9661521462582379,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,carp_640m,10,0.309090909090909,0.1,0.0,0.8913441140065977,13.0,0.13024497980231894,2.782650665151087
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_150m,10,0.406060606060606,0.1,0.0,0.8374907975548579,2.4,-0.43051732153991534,3.343412966493321
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_35m,10,0.43030303030303024,0.1,0.0,0.8390863382065464,2.4,-0.43051732153991534,3.343412966493321
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_650m,10,0.06666666666666665,0.1,0.0,0.8420886128895604,11.7,0.06147224473204488,2.851423400221361
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_8m,10,-0.309090909090909,0.1,0.0,0.7064724804517662,0.11,-0.5516631394713981,3.464558784424804
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_DCIP_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,vespag,10,0.5636363636363636,0.1,0.0,0.8614629122151677,2.4,-0.43051732153991534,3.343412966493321
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,carp_640m,10,0.12158110873601292,0.1,0.0,0.8049981394698642,1.6,0.033980828648007805,1.4812156077336678
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_150m,10,0.17021355223041806,0.1,0.0,0.8270091799650687,1.9,0.2953718182480667,1.2198246181336088
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_35m,10,0.20668788485122197,0.1,0.0,0.8288419748869944,1.9,0.2953718182480667,1.2198246181336088
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_650m,10,-0.18237166310401937,0.1,0.0,0.778161936177721,1.8,0.20824148838138046,1.306954948000295
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,esm2_8m,10,-0.05471149893120582,0.1,0.0,0.7384159373410872,0.09,-1.2816871523389561,2.796883588720632
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,A2RJT9_oxygen_activity,venus-39a9db03eeb2ed00,A2RJT9,clan:CL0036,vespag,10,0.3890595479552414,0.1,0.0,0.85537862039473,1.9,0.2953718182480667,1.2198246181336088
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,carp_640m,19,0.6597370031347042,0.1,0.5,0.9454812893343142,0.5,1.8563693987546686,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_150m,19,0.569207054162532,0.1,0.5,0.8871927219706884,0.415,1.4724978777573843,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_35m,19,0.16069065942560548,0.1,0.0,0.7634566988207302,0.0,-0.4016983718175915,3.7483924991499515
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_650m,19,0.38927878058034004,0.1,0.5,0.8339571735743216,0.415,1.4724978777573843,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,esm2_8m,19,0.1301368016474974,0.1,0.0,0.7682622263669127,0.0,-0.4016983718175915,3.7483924991499515
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P24058_vmax,venus-454b0fb8de143bcd,P24058,multi:654eaac22e91,vespag,19,0.6122087799243139,0.1,0.5,0.799584786951558,0.3,0.9531422905257646,1.0387111744632396
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,carp_640m,12,0.09090909090909093,0.1,0.5,0.7841641792633971,297.0,1.0279325313909744,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_150m,12,-0.2657342657342658,0.1,0.0,0.7853728936811369,113.0,-0.40766204755353636,2.8711891578890216
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_35m,12,-0.027972027972027972,0.1,0.0,0.7783044020858004,110.0,-0.4310684809058925,2.918002024593734
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_650m,12,-0.04195804195804196,0.1,0.5,0.8585610931583726,279.0,0.8874939312768375,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,esm2_8m,12,0.04195804195804196,0.1,0.0,0.7303035244081344,61.0,-0.8133735589943764,3.5733821584597063
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,C6DAH4_activity,venus-64be3ba2a292eb0f,C6DAH4,clan:CL0334,vespag,12,0.25874125874125875,0.1,0.5,0.9238422862134152,342.0,1.3790290316763167,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,carp_640m,12,0.42557472925280515,0.1,0.5,0.93251448511911,67.5,1.0405257937813417,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_150m,12,0.24825192539746968,0.1,0.0,0.8282394006309365,5.0,-0.5685347120660939,3.218121011694871
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_35m,12,-0.08511494585056102,0.1,0.0,0.7647742897850236,3.5,-0.6071521642064323,3.218121011694871
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_650m,12,-0.04255747292528051,0.1,0.0,0.7771350023262495,5.0,-0.5685347120660939,3.218121011694871
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,esm2_8m,12,-0.42557472925280515,0.1,0.5,0.7372655016591662,65.5,0.9890358575942239,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P78330_activity,venus-6df418116e5febc9,P78330,clan:CL0137,vespag,12,-0.16313697954690864,0.1,0.0,0.7722737686859596,27.5,0.010727070038982933,2.0595974474847174
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,carp_640m,16,0.27520242917720916,0.1,0.5,0.9195328545184663,4.605,1.2332881368294124,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_150m,16,-0.08535690316726273,0.1,0.5,0.8649187015424242,4.16,0.8483248955218534,0.7699264826151172
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_35m,16,0.035320097862315616,0.1,0.5,0.8723953965786213,4.16,0.8483248955218534,0.7699264826151172
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_650m,16,0.3899927472297349,0.1,0.5,0.9258991942418515,4.16,0.8483248955218534,0.7699264826151172
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,esm2_8m,16,-0.08535690316726273,0.1,0.5,0.8652633994330893,4.16,0.8483248955218534,0.7699264826151172
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,7LOO_activity,venus-7e0f1f31cc7ee851,7LOO,confirmation-family-22aaa361d52f,vespag,16,0.28108911215426174,0.1,0.5,0.9120792524968653,4.105,0.8007451690681104,0.7699264826151172
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,carp_640m,10,0.7176240840571118,0.1,0.0,0.8941325797838112,0.57,0.6426716085238173,1.2188599472003434
